id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1759582615730,"U3_100_bnb/usdt->U3_3000_cake/bnb",0.16,0,0.16,0.15,-0.27,1.1043544300349073,1,125.3785815090649,3.3732,125.3785815090649,3.363717201407497,2025-10-04T12:56:55.730Z,1.1043544300349073,1
1759582288319,"P3_100_btc/usdt->P3_500_xrp/btc",0.12,0,0.12,0.06,0.09,-0.4672231505161941,0,267.8679774176281,2.9851,267.8679774176281,2.986247209209555,2025-10-04T12:51:28.319Z,-0.4672231505161941,0
1759582280645,"P3_100_eden/usdt",0.34,0,0.34,0.07,0.08,1.0932960277658632,1,1734.0394488767502,0.36640377161684334,1734.0394488767502,0.3657,2025-10-04T12:51:20.645Z,1.0932960277658632,1
1759582257731,"P3_2500_eden/bnb->P3_500_bnb/usd1",0.64,0,0.64,0.23,0.11,0.5585519470488862,1,548.1022520011207,0.36699246372192307,548.1022520011207,0.3659,2025-10-04T12:50:57.731Z,0.5585519470488862,1
1759582255465,"P3_100_eden/usdt",0.51,0,0.51,0.23,0.11,0.8800557402645732,1,1528.345737835113,0.36654913224573443,1528.345737835113,0.3659,2025-10-04T12:50:55.465Z,0.8800557402645732,1
1759581803817,"P3_500_cake/usdt",0.38,0,0.38,0.23,0.17,-0.05453796355900414,0,42.8143261392,3.3510963941722176,42.8143261392,3.3517,2025-10-04T12:43:23.817Z,-0.05453796355900414,0
1759581688586,"U3_100_bnb/usdt->P3_500_uni/bnb",0.16,0,0.16,0.06,0.05,0.05075043186995353,1,21.676423558699238,7.955,21.676423558699238,7.9510677266929655,2025-10-04T12:41:28.586Z,0.05075043186995353,1
1759581686264,"U3_100_bnb/usdt->U3_3000_uni/bnb",0.07,0,0.07,0.03,0.05,-0.06084284150357603,0,28.65061651374739,7.955,28.65061651374739,7.955532613691678,2025-10-04T12:41:26.264Z,-0.06084284150357603,0
1759581640036,"P3_100_bnb/usdt->U3_3000_aave/bnb",0.08,0,0.08,0.03,0,0.06274526391062042,1,1.0239000465778512,283.06,1.0239000465778512,282.94210734656093,2025-10-04T12:40:40.036Z,0.06274526391062042,1
1759581476626,"P3_500_bnb/usd1->U3_3000_link/bnb",0.15,0,0.15,0.03,0.25,-0.672932443244092,0,15.581082984945422,21.915,15.581082984945422,21.953806067402716,2025-10-04T12:37:56.626Z,-0.672932443244092,0
1759581246540,"P3_100_eden/usdt",0.26,0,0.26,0.09,0.41,-2.0744543530775497,0,2175.095160413268,0.368419953601893,2175.095160413268,0.3693,2025-10-04T12:34:06.540Z,-2.0744543530775497,0
1759581186057,"P3_500_cake/usdt",0.39,0,0.39,0.23,0.2,-0.08015718189854691,0,42.81282092856419,3.3673,42.81282092856419,3.368498810505891,2025-10-04T12:33:06.057Z,-0.08015718189854691,0
1759581076475,"P3_100_xpl/usdt",0.22,0,0.22,0.21,-0.04,0.09381903697426675,1,288.1346404884684,0.9313,288.1346404884684,0.9307881316773936,2025-10-04T12:31:16.475Z,0.09381903697426675,1
1759580793874,"P3_100_eden/usdt",0.24,0,0.24,0.18,0.46,-1.7305230118629364,0,1113.5818937635775,0.37032004896918086,1113.5818937635775,0.3718,2025-10-04T12:26:33.874Z,-1.7305230118629364,0
1759580720260,"P3_500_bnb/usd1->P3_2500_eden/bnb",0.24,0,0.24,0.09,-0.3,0.5724634121729659,1,338.32319637904135,0.3717,338.32319637904135,0.36993359921818,2025-10-04T12:25:20.260Z,0.5724634121729659,1
1759580692064,"P3_100_eden/usdt",0.33,0,0.33,0.17,-0.57,2.826378560039155,1,1083.3816269660545,0.3715,1083.3816269660545,0.3688168514745231,2025-10-04T12:24:52.064Z,2.826378560039155,1
1759580639183,"P3_100_eden/usdt",0.25,0,0.25,0.14,0.03,0.3065773438488281,1,1258.2824387219223,0.3674,1258.2824387219223,0.36708287252117144,2025-10-04T12:23:59.183Z,0.3065773438488281,1
1759580524542,"U3_100_bnb/usdt->P3_2500_eden/bnb",0,0,0,0,0,0.00009456419649642988,1,0.12593366715071333,0.3676,0.12593366715071333,0.3667755751892693,2025-10-04T12:22:04.542Z,0.00009456419649642988,1
1759580512392,"P3_100_eden/usdt",0.23,0,0.23,0.09,-0.71,6.642854802125321,1,2195.7653773599723,0.3674,2195.7653773599723,0.36430121735582033,2025-10-04T12:21:52.392Z,6.642854802125321,1
