buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice
0.19,0,0.19,0.17,-0.16,1.3100440846954837,1,1430.5432383954396,0.5602,1430.5432383954396,0.5591721931433723
0.21,0,0.21,0.06,0.01,0.10300423339615988,1,0.3039549591831478,287.3463491936043,0.3039549591831478,286.95
0.36,0,0.36,0.12,0.04,1.4269617360340778,1,8830.022075055187,0.09081576656991984,8830.022075055187,0.090636
0.23,0,0.23,0.12,-0.22,0.2834595561449962,1,0.3240327226612955,287.6623192872898,0.3240327226612955,286.73
0.73,0,0.73,0.26,-0.02,3.6326271261267293,1,4109.518672625469,0.19555306501630712,4109.518672625469,0.19463
0.83,0,0.83,1.08,0.03,-0.7020641692813694,0,1268.9510591951425,0.19399553571357522,1268.9510591951425,0.19451
0.47,0,0.47,0.13,0.54,-0.2762229799888193,0,569.4609753866708,0.19368367631509767,569.4609753866708,0.19413
0.43,0,0.43,0.25,-0.31,3.545365516476186,1,4075.1872039121795,0.19660931024272285,4075.1872039121795,0.1957
0.47,0,0.47,0.3,-0.3,3.4977451879985018,1,4075.602424983443,0.19659753501069244,4075.602424983443,0.1957
0.39,0,0.39,0.08,0.18,1.226033299733281,1,2057.8422731921996,0.3432644387337783,2057.8422731921996,0.3426
0.38,0,0.38,0.16,0.31,-0.9052398813246523,0,1187.6484560570075,0.6750728025804407,1187.6484560570075,0.6757
0.21,0,0.21,0.06,-0.06,0.1674596767237963,1,0.3086031685549316,286.95002758603187,0.3086031685549316,286.35
0.3,0,0.3,0.25,0.16,-0.6107548373352416,0,5241.430573266749,0.09085164587486849,5241.430573266749,0.09095
0.17,0,0.17,0.09,-0.38,2.6715813703109705,1,1086.1095440162196,0.5589715658758408,1086.1095440162196,0.5564
0.15,0,0.15,0.15,-0.22,0.7944659256823454,1,401.02265364797927,0.9474,401.02265364797927,0.9452294201333084
0.2,0,0.2,0.02,0.05,0.23788058727699338,1,59.2878096261,3.6696462310798843,59.2878096261,3.6649
0.17,0,0.17,0.12,0.16,-0.6550405448248335,0,905.0602423787959,0.5561044642857144,905.0602423787959,0.5567169969223495
0.34,0,0.34,0.35,0.04,0.09198633606937112,1,698.4916415052276,0.6918310590347463,698.4916415052276,0.691561
0.18,0,0.18,0.02,-0.49,1.3796750669551225,1,637.9652968722305,0.3481,637.9652968722305,0.3458677622624533
0.36,0,0.36,0.26,0.47,-3.0944350531230764,0,4006.6649738444034,0.1989148,4006.6649738444034,0.19964733892698672
0.17,0,0.17,0.1,-0.26,2.5056220399012057,1,218.51953018301012,3.6636990926786335,218.51953018301012,3.6515
0.17,0,0.17,0.16,0.31,-2.5443427854510685,0,217.1576684800729,3.6726088,217.1576684800729,3.683590847142491
0.17,0,0.17,0.22,0.29,-0.5930787022793033,0,48.320884158059094,3.6732063,48.320884158059094,3.684745413920872
0.48,0,0.48,0.51,0.11,-0.36971772318069385,0,2010.34885436351,0.19867,2010.34885436351,0.19881417324693293
0.21,0,0.21,0.06,-0.21,0.30113652557032267,1,0.3066612334640927,288.6297102710437,0.3066612334640927,287.59
0.21,0,0.21,0.13,0.3,-1.8787129655539951,0,219.23814743765413,3.6522154635785826,219.23814743765413,3.6600543
0.09,0,0.09,0.02,0.18,-0.13268706300952182,0,0.08287636210340253,1176.99125,0.08287636210340253,1178.3568759701989
0.16,0,0.16,0.05,0.12,-0.22947197013313506,0,183.50654776945103,3.6794658999999994,183.50654776945103,3.6799804906469933
0.15,0,0.15,0.05,0.01,0.13495933224531742,1,48.0512295110107,3.6836,48.0512295110107,3.680054624870491
0.18,0,0.18,0.09,0.43,-1.9874715023720877,0,150.85212827849998,3.6473545059533787,150.85212827849998,3.6598
0.2,0,0.2,0.05,0.03,0.07067545453229897,1,1420.0408531754879,0.3439,1420.0408531754879,0.3437814499850217
0.18,0,0.18,0.13,0.23,-1.1556076229494174,0,150.85982293969846,3.6624,150.85982293969846,3.669327661715872
0.25,0,0.25,0.08,-0.01,0.14530418377792567,1,0.304727544528459,288.9046140361471,0.304727544528459,288.37
0.18,0,0.18,0.1,0.02,0.0382180248913203,1,0.3134907372767175,288.022815740567,0.3134907372767175,287.8433
0.19,0,0.19,0.2,-0.16,0.9218308212221098,1,3.0548124881999996,229.51766700490143,3.0548124881999996,229.17
0.53,0,0.53,0.14,0.2,0.21570084973722764,1,18.3864281733,8.140359597352479,18.3864281733,8.127
0.17,0,0.17,0.11,0.04,0.013525947205399763,1,1430.1036825169824,0.5597214022990432,1430.1036825169824,0.5596
0.35,0,0.35,0.22,0.16,-0.17053337799067642,0,375.1837146465895,0.6868828435723893,375.1837146465895,0.6871999999999999
0.76,0,0.76,0.23,0.69,-1.5445440237712023,0,1147.7809032455837,0.6957209,1147.7809032455837,0.6969274342673445
0.32,0,0.32,0.16,-0.28,3.3363009842686693,1,1169.1166827432257,0.6872,1169.1166827432257,0.6842088662382787
0.23,0,0.23,0.12,-0.29,1.8417231575351558,1,3003.919234478976,0.19418194313810208,3003.919234478976,0.19353000000000004
0.24,0,0.24,0.15,-0.29,1.53159566216449,1,2706.485196093623,0.19413472535248652,2706.485196093623,0.19353
0.16,0,0.16,0.2,0.24,-0.8260683750968045,0,1412.9570124955624,0.19534443087681527,1412.9570124955624,0.19589
0.38,0,0.38,0.01,0.87,-0.7831866286304021,0,419.24099670749996,0.3546028145456514,419.24099670749996,0.3564
0.49,0,0.49,0.47,-0.05,0.3019735030003652,1,2947.49531906959,0.19803,2947.49531906959,0.19788794311532965
0.5,0,0.5,0.19,-0.05,2.7275188864164104,1,4053.9720269783206,0.19803,4053.9720269783206,0.19731759239499008
0.36,0,0.36,0.15,-0.51,6.743433814808434,1,4116.24304257213,0.19601,4116.24304257213,0.1943325483278925
0.33,0,0.33,0.09,0.39,-0.6959412685066199,0,2249.7187851518556,0.35676200650745027,2249.7187851518556,0.357
0.25,0,0.25,0.27,-0.4,1.3063506928408088,1,542.3132183999654,0.6754,542.3132183999654,0.6728560709280651
0.57,0,0.57,0.53,1.15,-3.015915271773279,0,392.5415831334138,0.6684506435385883,392.5415831334138,0.676
0.31,0,0.31,0.61,-0.01,-2.02399480175186,0,965.3938994528513,0.6697,965.3938994528513,0.6716626081581134
0.36,0,0.36,0.44,-0.98,3.7333765798807987,1,125.83540879334501,3.2715230331122216,125.83540879334501,3.2412
0.4,0,0.4,0,-0.77,0.4843956812254311,1,12.244747407295712,3.3030200710340667,12.244747407295712,3.2628
0.21,0,0.21,0.06,-0.06,0.15832808959778916,1,0.3002304144413146,291.16558838210693,0.3002304144413146,290.58
0.51,0,0.51,0.21,0.14,0.38180243405464637,1,788.3508389802937,0.3565,788.3508389802937,0.3559443947704293
0.48,0,0.48,0.27,0.25,-0.4118011608887074,0,1704.300912467481,0.357,1704.300912467481,0.3571702246789967
0.19,0,0.19,0.11,0.54,-1.3009942655654727,0,73.91682157860001,3.6189229971496877,73.91682157860001,3.6358
0.39,0,0.39,0.29,0.98,-4.373359325462283,0,1368.0165098416835,0.35457405330058345,1368.0165098416835,0.3577
0.35,0,0.35,0.09,0.59,-2.876675416816945,0,2273.373117362887,0.35280518343771516,2273.373117362887,0.354
0.71,0,0.71,0.33,0.82,-1.7423582172888703,0,1144.0597988095356,0.35274758872574646,1144.0597988095356,0.3542
0.24,0,0.24,0.21,0.25,-0.32715907935946525,0,381.28232321692684,0.3547128931505863,381.28232321692684,0.3554999999999999
0.58,0,0.58,0.59,0.01,-0.014035516955476314,0,270.3583063583885,0.866921469791517,270.3583063583885,0.8668
0.34,0,0.34,0.1,0.5,-0.494695997701464,0,493.08131901995876,0.3572,493.08131901995876,0.35813183467015935
0.25,0,0.25,0.23,0.11,-0.10193429592318855,0,0.3329321932780808,290.98,0.3329321932780808,291.22797534053495
0.2,0,0.2,0.07,0.17,-0.08615936242878981,0,18.38627673593934,8.21,18.38627673593934,8.213044069053904
0.19,0,0.19,0.09,-0.41,0.7635817509121596,1,178.90523280058844,0.8817999999999999,178.90523280058844,0.8773555605315628
0.21,0,0.21,0.03,-0.08,0.1930714577059167,1,0.06558544079999999,1183.0204198966178,0.06558544079999999,1179.84
0.15,0,0.15,0.09,0.45,-1.519475701918156,0,636.7772170401277,0.5766213275529758,636.7772170401277,0.5788922
0.32,0,0.32,0.21,0.31,-0.6709065265991465,0,549.1005911451701,0.5779,549.1005911451701,0.5790062480901864
0.59,0,0.59,0.51,-0.29,1.5089391696990446,1,669.1191774367067,0.6636878502922487,669.1191774367067,0.6613
0.33,0,0.33,0.27,0.43,-2.084447625114836,0,146.44934969678548,3.6341936063482314,146.44934969678548,3.6477000000000004
0.31,0,0.31,0.18,0.2,-0.5988150588547665,0,1107.1270461082847,0.5758524,1107.1270461082847,0.5762781024586204
0.21,0,0.21,0.45,-0.42,0.4049956581846099,1,449.29466075385324,0.5764,449.29466075385324,0.5753833167705357
0.23,0,0.23,0.11,0.16,-0.02879476404729117,0,0.16968872750563194,1185.8374758222374,0.16968872750563194,1185.77
0.17,0,0.17,0.09,0,0.5550456842281417,1,220.31181660349796,3.6340999999999997,220.31181660349796,3.630853815887874
0.62,0,0.62,0.76,-0.72,1.8476727385630016,1,99.43941199489699,3.3573523600961233,99.43941199489699,3.3381
0.12,0,0.12,0.04,0.08,-0.030148895906073624,0,0.43084917232218495,292.18,0.43084917232218495,292.19153952239355
0.28,0,0.28,0.27,-0.31,0.5062146771099955,1,433.9454485101571,0.3574,433.9454485101571,0.3561619801069144
