id,fsmType,pair,srcExchange,dstExchange,status,user,estimatedProfitNormalized,estimatedProfit,estimatedGrossProfit,eta,estimatedSrcPrice,estimatedDstPrice,estimatedQty,executedProfitNormalized,executedProfit,executedGrossProfit,executedTime,executedSrcPrice,executedDstPrice,executedQtySrc,executedQtyDst,executedFeeTotal,executedFeePercent,props,creationTime,openTime,lastUpdateTime,nwId,txFee,calculatedVolume,conveyedVolume,commissionPercent,hedge,raw_data,serverId,trade_ts,token,netProfit,label_regression,label_class,isHedged,isPartialFill,propExecutionMode,propCexSlip,propDiff,propDexSlip
1758132630616,SDIFF,U3_500_aero/usdc->P3_500_aero/btc,Uniswap,Uniswap,FILLED,ckhvar2,0.1,0.1,0.0,,116039.56949319718,116190.88,112.134074,0.0,-0.16033765882794432,-0.16033765882794432,1000,116084.42705259997,115898.3,0.00096597,0.00096597,0.0,0.0,"{""BASE_btc_b7c0"":""BUY"",""0.13"":""0.04"",""Market"":""0.25""}",1758132267294,1758132267294,1758132630616,,0.0,0.0,0.0,0.01,0,"{""id"":1758132630616,""fsmType"":""SDIFF"",""pair"":""U3_500_aero/usdc->P3_500_aero/btc"",""srcExchange"":""Uniswap"",""dstExchange"":""Uniswap"",""status"":""FILLED"",""user"":""ckhvar2"",""estimatedProfitNormalized"":0.1,""estimatedProfit"":0.1,""estimatedGrossProfit"":0,""eta"":null,""estimatedSrcPrice"":116039.56949319718,""estimatedDstPrice"":116190.88,""estimatedQty"":112.134074,""executedProfitNormalized"":null,""executedProfit"":-0.16033765882794432,""executedGrossProfit"":-0.16033765882794432,""executedTime"":1000,""executedSrcPrice"":116084.42705259997,""executedDstPrice"":115898.3,""executedQtySrc"":0.00096597,""executedQtyDst"":0.00096597,""executedFeeTotal"":null,""executedFeePercent"":null,""props"":""{\""BASE_btc_b7c0\"":\""BUY\"",\""0.13\"":\""0.04\"",\""Market\"":\""0.25\""}"",""creationTime"":1758132267294,""openTime"":1758132267294,""lastUpdateTime"":1758132630616,""nwId"":null,""txFee"":null,""calculatedVolume"":null,""conveyedVolume"":null,""commissionPercent"":0.01,""hedge"":false}",base,2025-09-17 18:10:30.616000+00:00,aero,-0.2021840051701911,-0.2021840051701911,0,0,1,,,,
1758293589818,SDIFF,P3_500_aero/usdc->P3_100_aero/eth,Uniswap,Uniswap,FILLED,ckhvar2,0.1,0.1,-0.01758670743796481,,4506.629702293996,4508.7,41.308848000000005,0.0,-0.16133393506161145,-0.16133393506161145,1000,4507.972890055036,4500.7,0.009163508523117068,0.009163508523117068,0.0,0.0,"{""Exec"":""Limit"",""CexSlip"":0.18,""Diff"":0.05,""DexSlip"":0.03}",1758293557031,1758293557031,1758293589818,,0.0,0.0,0.0,0.01,0,"{""id"":1758293589818,""fsmType"":""SDIFF"",""pair"":""P3_500_aero/usdc->P3_100_aero/eth"",""srcExchange"":""Uniswap"",""dstExchange"":""Uniswap"",""status"":""FILLED"",""user"":""ckhvar2"",""estimatedProfitNormalized"":0.1,""estimatedProfit"":0.1,""estimatedGrossProfit"":-0.01758670743796481,""eta"":null,""estimatedSrcPrice"":4506.629702293996,""estimatedDstPrice"":4508.7,""estimatedQty"":41.308848000000005,""executedProfitNormalized"":null,""executedProfit"":-0.16133393506161145,""executedGrossProfit"":-0.16133393506161145,""executedTime"":1000,""executedSrcPrice"":4507.972890055036,""executedDstPrice"":4500.7,""executedQtySrc"":0.009163508523117068,""executedQtyDst"":0.009163508523117068,""executedFeeTotal"":null,""executedFeePercent"":null,""props"":""{\""BASE_eth_0000\"":\""BUY\"",\""0.05\"":\""0.03\"",\""Limit\"":\""0.18\""}"",""creationTime"":1758293557031,""openTime"":1758293557031,""lastUpdateTime"":1758293589818,""nwId"":null,""txFee"":null,""calculatedVolume"":null,""conveyedVolume"":null,""commissionPercent"":0.01,""hedge"":false}",base,2025-09-19 14:53:09.818000+00:00,aero,-0.07489363056902144,-0.07489363056902144,0,0,1,Limit,0.18,0.05,0.03
1758293701745,SDIFF,U3_500_aero/usdc->P3_100_aero/eth,Uniswap,Uniswap,FILLED,ckhvar2,0.1,0.1,0.0,,4500.258403634156,4506.2,100.998806,0.0,-0.21999788033673354,-0.21999788033673354,1000,4505.45189867668,4495.54,0.022417020150556907,0.022417020150556907,0.0,0.0,"{""Exec"":""Limit"",""CexSlip"":0.24,""Diff"":0.12,""DexSlip"":0.12}",1758293664947,1758293664947,1758293701745,,0.0,0.0,0.0,0.01,0,"{""id"":1758293701745,""fsmType"":""SDIFF"",""pair"":""U3_500_aero/usdc->P3_100_aero/eth"",""srcExchange"":""Uniswap"",""dstExchange"":""Uniswap"",""status"":""FILLED"",""user"":""ckhvar2"",""estimatedProfitNormalized"":0.1,""estimatedProfit"":0.1,""estimatedGrossProfit"":0,""eta"":null,""estimatedSrcPrice"":4500.258403634156,""estimatedDstPrice"":4506.2,""estimatedQty"":100.998806,""executedProfitNormalized"":null,""executedProfit"":-0.21999788033673354,""executedGrossProfit"":-0.21999788033673354,""executedTime"":1000,""executedSrcPrice"":4505.45189867668,""executedDstPrice"":4495.54,""executedQtySrc"":0.022417020150556907,""executedQtyDst"":0.022417020150556907,""executedFeeTotal"":null,""executedFeePercent"":null,""props"":""{\""BASE_eth_0000\"":\""BUY\"",\""0.12\"":\""0.12\"",\""Limit\"":\""0.24\""}"",""creationTime"":1758293664947,""openTime"":1758293664947,""lastUpdateTime"":1758293701745,""nwId"":null,""txFee"":null,""calculatedVolume"":null,""conveyedVolume"":null,""commissionPercent"":0.01,""hedge"":false}",base,2025-09-19 14:55:01.745000+00:00,aero,-0.24235055451893486,-0.24235055451893486,0,0,1,Limit,0.24,0.12,0.12
