buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice
0.44,0,0.44,0.2,0.32,-0.6766454148185577,0,4259.4607941252,0.1552,4259.4607941252,0.1553278170590324
0.31,0,0.31,0.09,0.23,-0.21436812995916643,0,5178.799637363801,0.15445,5178.799637363801,0.1544605034009751
0.34,0,0.34,0.22,0.23,-0.5487146354697068,0,2670.021141583644,0.15445,2670.021141583644,0.15462461947216255
0.32,0,0.32,0.06,0.23,0.06309855475548104,1,5180.596478989909,0.15445,5180.596478989909,0.15440693021433027
0.27,0,0.27,0.21,-0.42,3.3785540997706844,1,3710.2234992715025,0.15519164495428825,3710.2234992715025,0.15425
0.19,0,0.19,0.09,-0.34,3.3834898426258175,1,5161.053919837463,0.15465651248711182,5161.053919837463,0.15397
0.31,0,0.31,0.08,-0.28,1.3976833260908488,1,1888.2783451718458,0.15474113747431043,1888.2783451718458,0.15397
0.12,0,0.12,0.11,0.06,0.22840035510805934,1,215.9474030840561,2.5784000000000002,215.9474030840561,2.576826653402273
0.18,0,0.18,0.01,0.06,0.03808021967430806,1,16.810740064423957,2.5784,16.810740064423957,2.575619088396372
0.36,0,0.36,0.04,0.44,-1.082219176543679,0,5121.122800534061,0.15602,5121.122800534061,0.15620012059007443
0.25,0,0.25,0.05,0.44,-2.0313806469922384,0,5115.037995119905,0.15602,5115.037995119905,0.1563859349164519
0.15,0,0.15,0.07,0,0.20374808975124004,1,135.6599758781301,2.5789,135.6599758781301,2.5768823172579984
0.28,0,0.28,0.09,0.38,-1.1941907439228876,0,5148.005148005148,0.15578918628525001,5148.005148005148,0.15599
0.11,0,0.11,0.05,0.03,0.02284515963188314,1,101.66918415681577,2.5771,101.66918415681577,2.576359879075907
0.12,0,0.12,0.05,0.15,-0.2523741603842708,0,0.8820062622398466,286.02,0.8820062622398466,286.24893247225515
0.12,0,0.12,0.05,0.15,-0.7271891769750007,0,2.7947440051713053,286.02,2.7947440051713053,286.2229948502809
0.16,0,0.16,0.25,0.61,-3.6437888221072594,0,346.88557562206904,1.4749,346.88557562206904,1.4851093161661721
0.45,0,0.45,0.06,0.5,-0.8488249738728384,0,1278.15611743191,0.6253,1278.15611743191,0.62583904117066
0.21,0,0.21,0.09,-0.21,2.5088293131409363,1,5128.205128205128,0.15618642624,5128.205128205128,0.15566596723868953
0.16,0,0.16,0.07,-0.3,0.9001622970101529,1,1559.137728402918,0.15614857594997852,1559.137728402918,0.15554
0.2,0,0.2,0.09,-0.35,2.5595532521236746,1,3793.24875014063,0.15626601866751405,3793.24875014063,0.15556
0.45,0,0.45,0.05,0.64,-2.0447546082050323,0,5099.264225955702,0.1565,5099.264225955702,0.15686969012673183
0.37,0,0.37,0.12,-0.79,8.151991840037415,1,5120.588175161878,0.15784,5120.588175161878,0.15621642897980406
0.46,0,0.46,0.09,-0.79,9.170513562026388,1,5127.042340564072,0.15784,5127.042340564072,0.1560197762891877
0.25,0,0.25,0.09,-0.39,4.194159966803198,1,5148.005148005148,0.1556458447425,5148.005148005148,0.1548
0.26,0,0.26,0.11,-0.39,1.4763994321248093,1,1860.802940862243,0.15562454553399072,1860.802940862243,0.1548
0.12,0,0.12,0.05,0.15,-0.2671254417248972,0,0.9289055912228344,285.64000000000004,0.9289055912228344,285.87044206551474
0.36,0,0.36,0.16,0.45,-1.4574749639819298,0,3473.168917041884,0.15658919999999998,3473.168917041884,0.1569775205360175
0.43,0,0.43,0.12,0.67,-2.97925052640796,0,5101.441078446677,0.15625,5101.441078446677,0.15680275175177857
0.21,0,0.21,0.06,-0.05,0.5731456921440411,1,1.0925827308,286.901959150021,1.0925827308,286.32
0.3,0,0.3,0.12,0.68,-4.090896761012016,0,1286.1339471626559,0.6189,1286.1339471626559,0.6219569903777954
0.26,0,0.26,0.01,-0.03,0.15797467000001203,1,0.00112049,118039.79508964828,0.00112049,117875.2
0.28,0,0.28,0.03,-0.78,3.332710062052134,1,2077.613437878,0.16009612420476257,2077.613437878,0.15846000000000002
0.19,0,0.19,0.09,-0.5,4.596932826397491,1,4993.757802746565,0.16035260631975,4993.757802746565,0.1594
0.2,0,0.2,0.09,-0.56,2.044879803298624,1,1938.5598399529572,0.16048694220733972,1938.5598399529572,0.1594
0.29,0,0.29,0.09,0.02,1.2527943785999682,1,5000,0.1603126214,5000,0.16003
0.48,0,0.48,0.03,0.42,0.07326990380967877,1,4972.367011954526,0.16092,4972.367011954526,0.16087308058251504
0.12,0,0.12,0.05,0.22,-0.4420827068156128,0,0.8973909733903804,286.58,0.8973909733903804,287.0153151049747
0.23,0,0.23,0.17,0.17,-0.13427798589441825,0,648.3106685384411,0.15979483915257722,648.3106685384411,0.15997
0.19,0,0.19,0.09,0.23,-1.209324584452109,0,4947.931879090155,0.1597575413963368,4947.931879090155,0.15997
0.31,0,0.31,0.22,0.26,-0.3669383769428928,0,1158.7798385873198,0.15973528778827814,1158.7798385873198,0.16002
0.21,0,0.21,0.08,0.18,-0.31019996630317415,0,1445.2313384781926,0.1588049240903332,1445.2313384781926,0.1589878
0.18,0,0.18,0.07,-0.53,1.211341597201964,1,1253.4185903966475,0.1590682438632939,1253.4185903966475,0.15807
0.48,0,0.48,0.1,-0.65,8.17875850723967,1,5140.951593875828,0.15722,5140.951593875828,0.15559765237877496
0.49,0,0.49,0.09,-0.65,8.250159084826674,1,5141.405829091188,0.15722,5141.405829091188,0.15558390556798285
0.47,0,0.47,0.05,-0.65,8.472278194822966,1,5142.818903399195,0.15722,5142.818903399195,0.1555411563240707
0.31,0,0.31,0.17,-0.65,3.731514812953376,1,3066.175643301624,0.15722,3066.175643301624,0.15597156283096703
0.19,0,0.19,0.17,-0.42,3.2968610459381993,1,5062.4865020176985,0.15673258006391938,5062.4865020176985,0.15605
0.17,0,0.17,0.08,-0.65,4.912068683654016,1,4401.14177458905,0.15713751713089852,4401.14177458905,0.15599
0.22,0,0.22,0.07,-0.27,0.3927612758241271,1,624.4981739619892,0.1570403310834488,624.4981739619892,0.15638
0.14,0,0.14,0.1,-0.5,4.12310156479355,1,5095.541401273886,0.15706057079625,5095.541401273886,0.15622
0.27,0,0.27,0.15,-0.56,3.639298788674976,1,3166.8529526265847,0.15740066477875894,3166.8529526265847,0.15622
0.3,0,0.3,0.08,-0.36,4.542878719378548,1,5152.560210552476,0.15616,5152.560210552476,0.15524709393240255
0.33,0,0.33,0.07,-0.36,4.856771199502855,1,5154.570682319756,0.15616,5154.570682319756,0.15518654186734424
0.43,0,0.43,0.05,-0.36,5.790673717679927,1,5160.552299481925,0.15616,5160.552299481925,0.15500666451540565
0.39,0,0.39,0.23,-0.36,2.9721651024909983,1,3804.600309806397,0.15616,3804.600309806397,0.15534756501927421
0.19,0,0.19,0.05,0.12,-0.0013758269155956133,0,31.0916315259,2.5705698632579717,31.0916315259,2.5701
0.17,0,0.17,0.08,-0.16,0.9292327507252905,1,153.95681988556748,2.5733503413130703,153.95681988556748,2.5668
0.21,0,0.21,0.09,-0.21,0.9756220837958263,1,1995.7688201656374,0.15509986521099658,1995.7688201656374,0.15458
0.39,0,0.39,0.09,-0.22,4.440872623415155,1,5154.639175257732,0.155755549458,5154.639175257732,0.15486286905916585
0.32,0,0.32,0.18,-0.2,1.1850448726884009,1,2353.0494656858427,0.1553246858299563,2353.0494656858427,0.15479
0.15,0,0.15,0.03,-0.98,0.7418651962660707,1,442.3720040855935,0.15608823425146012,442.3720040855935,0.15438
0.18,0,0.18,0.09,-0.98,7.880504944364469,1,4813.928216471276,0.15604823134455692,4813.928216471276,0.15438
0.45,0,0.45,0.22,-0.68,2.2285297414745457,1,1501.324971492218,0.15566550842600926,1501.324971492218,0.15415
0.13,0,0.13,0.03,0.06,0.013571089943141943,1,0.261598444787754,287.4793734382341,0.261598444787754,287.37
0.17,0,0.17,0.07,0.04,0.12454996085055557,1,1.2750602103704263,287.5251866682383,1.2750602103704263,287.37
0.15,0,0.15,0.06,0.21,-0.4710872266969329,0,1.1230552530060203,287.05,1.1230552530060203,287.412059323024
0.15,0,0.15,0.07,0.37,-1.0074599474109278,0,1.1365890266398255,287.01,1.1365890266398255,287.8389869442865
0.12,0,0.12,0.01,0.07,0.15242458310337362,1,0.1848100037655038,4333.46145599445,0.1848100037655038,4331.77
0.09,0,0.09,0.01,0.27,-1.6482708559793122,0,0.18460970005038327,4324.97,0.18460970005038327,4333.03341472137
0.08,0,0.08,0,0.28,-1.723927593493451,0,0.18461055801426682,4324.54,0.18461055801426682,4333.013277269773
0.09,0,0.09,0.01,0.28,-1.7945757006589265,0,0.18460702465991807,4324.24,0.18460702465991807,4333.09621057816
0.07,0,0.07,0.01,0.17,-1.0722339180320022,0,0.1845824448730429,4328.73,0.1845824448730429,4333.67322418007
0.07,0,0.07,0,0.18,-1.0476071472144142,0,0.18460860585512484,4328.25,0.18460860585512484,4333.059097081057
0.17,0,0.17,0.13,0.28,-0.9417338450029553,0,1.2644766134541277,286.96,1.2644766134541277,287.6473697733557
0.2,0,0.2,0.09,-0.02,0.6968515857362652,1,254.613135819975,2.573651633839197,254.613135819975,2.5704
0.22,0,0.22,0.14,-0.08,0.16567211799856024,1,45.788741054261706,2.575033191243985,45.788741054261706,2.5709
0.42,0,0.42,0.05,-0.02,1.2086946439263613,1,665.8578405567001,0.6099372317377053,665.8578405567001,0.608
0.32,0,0.32,0.1,-0.51,5.988723569114836,1,1307.200262424143,0.6113035966792975,1307.200262424143,0.6066
0.37,0,0.37,0.06,-0.01,2.4455925563414915,1,5422.310903503537,0.14782,5422.310903503537,0.14733941196248837
0.28,0,0.28,0.09,-0.01,1.4147068519247,1,5415.335582689024,0.14782,5415.335582689024,0.1475291951534591
0.25,0,0.25,0.11,-0.15,2.0708294427708536,1,1301.4369693011104,0.613213829655207,1301.4369693011104,0.6115
0.41,0,0.41,0.08,0.43,-0.9146800106822832,0,5423.422253176039,0.14717,5423.422253176039,0.14730921965962362
0.22,0,0.22,0.18,0.1,-0.09288246759294357,0,840.6303522440734,0.1470589203328062,840.6303522440734,0.14714
0.27,0,0.27,0.03,-0.11,1.0241060655489758,1,2134.8906212951547,0.14724914937763395,2134.8906212951547,0.14674
0.16,0,0.16,0.08,-0.37,2.872343994321812,1,4439.320220166802,0.14742650868637022,4439.320220166802,0.14675
0.18,0,0.18,0.04,-0.37,0.35986253329759305,1,499.9878017192668,0.14749924247433527,499.9878017192668,0.14675
0.21,0,0.21,0.09,-0.27,1.1533347354513566,1,2123.9885397762323,0.14738248071384577,2123.9885397762323,0.14681
0.19,0,0.19,0.13,-0.48,1.3865606514638746,1,1837.4126208259775,0.1476841635484229,1837.4126208259775,0.1469
0.14,0,0.14,0.1,-0.41,3.4441392937355073,1,5423.728813559323,0.14756452608749998,5423.728813559323,0.1469
0.38,0,0.38,0.2,-0.08,0.5646663193065836,1,165.9682155186,1.4683959349595335,165.9682155186,1.4647
0.33,0,0.33,0.15,0.4,-1.6680337061585415,0,1283.0012013873795,0.6223,1283.0012013873795,0.623475642996283
0.22,0,0.22,0.13,-0.41,2.8669279796471825,1,394.33071517498496,1.4805664776605676,394.33071517498496,1.473
0.34,0,0.34,0.31,0.51,-2.4286138972244276,0,326.95328922481065,1.4755984244670992,326.95328922481065,1.4827313196615868
0.24,0,0.24,0.21,-0.43,1.5260767891515326,1,233.33459195320796,1.4835,233.33459195320796,1.4766630061825383
0.19,0,0.19,0.09,0,0.3427667788727615,1,1.4712305853900642,286.2102216889133,1.4712305853900642,285.92
0.15,0,0.15,0.04,0.05,0.03575372002658359,1,0.2916182110246692,286.0998245165908,0.2916182110246692,285.92
0.18,0,0.18,0.13,-0.04,0.2892767288466521,1,1.3733342183672408,286.43792584421595,1.3733342183672408,286.17
0.23,0,0.23,0.19,0.07,-0.2491865932113002,0,506.4247904562,1.0725224539476341,506.4247904562,1.0728
0.27,0,0.27,0.13,-0.74,2.376344443363147,1,456.03051708957105,0.6164342197844302,456.03051708957105,0.6111
0.13,0,0.13,0.06,-0.32,1.9535471793018262,1,3657.6308326921153,0.14630426264373217,3657.6308326921153,0.14574089999999998
0.12,0,0.12,0.09,-0.32,2.6915132720709374,1,5471.956224350206,0.14624922389525,5471.956224350206,0.1457281
0.19,0,0.19,0.07,-0.27,0.9851684177445765,1,1849.8591409104693,0.14626181638177763,1849.8591409104693,0.1457
0.11,0,0.11,0.01,-0.51,0.28778109880474695,1,329.0079516293693,0.1471541242703454,329.0079516293693,0.14625
0.09,0,0.09,0.06,-0.5,0.6992191531258649,1,914.746026036259,0.14735385687770902,914.746026036259,0.14656
0.07,0,0.07,0.03,-0.16,0.4816377820020977,1,1808.1499010396165,0.1476559016741336,1808.1499010396165,0.14736
0.49,0,0.49,0.23,0.64,-2.7635099968189927,0,4607.13028409261,0.14755,4607.13028409261,0.14812032326418198
0.42,0,0.42,0.08,0.64,-2.586636202202566,0,5404.8990943413855,0.14755,5404.8990943413855,0.1479990625241218
0.36,0,0.36,0.09,0.64,-3.164387916914887,0,5400.982677613701,0.14755,5400.982677613701,0.14810638114348224
0.39,0,0.39,0.05,0.64,-2.5320453049442895,0,5405.269150712933,0.14755,5405.269150712933,0.14798893018944187
0.16,0,0.16,0.08,0.15,-0.6928302220126015,0,5438.477226376614,0.14721634911275,5438.477226376614,0.1473143
0.17,0,0.17,0.08,-0.27,0.8366580797074039,1,1648.7837301177967,0.14733690693481322,1648.7837301177967,0.1468
0.17,0,0.17,0.04,-0.16,0.19890101385070613,1,504.0469381624348,0.14749410693978232,504.0469381624348,0.14707
0.15,0,0.15,0.14,-0.06,0.17833691106105243,1,1.1668255446212472,286.95,1.1668255446212472,286.7397706043567
0.19,0,0.19,0.07,-0.03,0.8380999361647716,1,250.08494441831837,2.5780668744358604,250.08494441831837,2.5742
0.13,0,0.13,0.04,-0.03,0.2853325578146927,1,118.85689450694792,2.5771160627294902,118.85689450694792,2.5742
0.2,0,0.2,0.09,0.11,-0.09774340721971962,0,1.4799182352432136,286.6512837652024,1.4799182352432136,286.66
0.25,0,0.25,0.11,-0.58,4.663482931234243,1,1074.253679175326,0.6202651905381572,1074.253679175326,0.6158
0.29,0,0.29,0.17,-0.28,3.1076490790954003,1,5524.331566121057,0.14521,5524.331566121057,0.14461841952056592
0.23,0,0.23,0.07,-0.43,0.5974702082076309,1,721.3155937065427,0.14513,721.3155937065427,0.14427266775870903
0.28,0,0.28,0.1,-0.43,4.769128789591653,1,5538.827249978292,0.14513,5538.827249978292,0.14423993815714892
0.18,0,0.18,0.13,-0.34,0.4322118359596556,1,792.0609818838788,0.14509,792.0609818838788,0.14451530200080137
0.28,0,0.28,0.11,0.1,0.2093841835143539,1,2846.682286301699,0.14344224220767976,2846.682286301699,0.14334
0.36,0,0.36,0.17,0.75,-2.2238257054375934,0,632.1725561931563,0.627,632.1725561931563,0.6303923511007898
0.19,0,0.19,0.09,-0.43,3.8542729380777723,1,5310.2938476743475,0.1438445805281628,5310.2938476743475,0.14309
0.18,0,0.18,0.08,-0.27,0.970404123116192,1,1920.3798104218636,0.144144147682531,1920.3798104218636,0.14361
0.14,0,0.14,0.09,-0.33,0.30977455857495434,1,598.5484866032518,0.14417637824085208,598.5484866032518,0.14363
0.11,0,0.11,0.02,-0.27,2.7183622990667997,1,5555.555555555556,0.14412813084,5555.555555555556,0.14361
0.42,0,0.42,0.1,-0.46,6.088195343787471,1,5563.654254429353,0.14436,5563.654254429353,0.14323684804201364
0.31,0,0.31,0.15,-0.11,0.8165404430238081,1,526.5240644200035,0.6163740879678402,526.5240644200035,0.6147
0.65,0,0.65,0.27,-0.81,2.702449541477084,1,374.6577195851468,0.6265384235507584,374.6577195851468,0.6192
0.16,0,0.16,0.06,0.19,-0.1392411542104044,0,0.4590262582009175,286.27,0.4590262582009175,286.51608628113365
0.16,0,0.16,0.07,0.19,-0.39428211331549756,0,1.2140658050451902,286.27,1.2140658050451902,286.5375077317587
0.13,0,0.13,0.06,-0.18,0.6759064852196933,1,0.9928281277450444,286.87,0.9928281277450444,286.13183698291726
0.13,0,0.13,0.04,-0.18,0.26122479884261873,1,0.36422312453860595,286.87,0.36422312453860595,286.0954150893157
0.16,0,0.16,0.08,0.16,-0.3140045065452048,0,1.3652930869914268,284.9970088528276,1.3652930869914268,285.17
0.13,0,0.13,0.06,0.18,-1.016524642583874,0,2.7034125610868234,284.90096483474315,2.7034125610868234,285.22
0.35,0,0.35,0.15,0.45,-1.3962790346753453,0,3622.828091646179,0.14236,3622.828091646179,0.14271693934145863
0.19,0,0.19,0.13,0.16,-0.4714602880818227,0,1.4336150425370882,285.27,1.4336150425370882,285.54180714758354
0.15,0,0.15,0.06,0,0.18945276751443346,1,1.1042785039239456,285.33,1.1042785039239456,285.10137151205765
0.35,0,0.35,0.14,-0.74,3.128940379653655,1,532.1431758973813,0.6375,532.1431758973813,0.631492615560296
0.37,0,0.37,0.13,0.25,-0.03484825101525621,0,205.22042065585035,0.6356,205.22042065585035,0.6356426888859964
0.32,0,0.32,0.14,-0.19,1.1869265921362038,1,535.9781731467157,0.6318,535.9781731467157,0.6294591345376456
0.14,0,0.14,0,0.34,-1.7104750279856673,0,2.796557426783744,284.41,2.796557426783744,284.96475393910276
0.15,0,0.15,0.06,0.2,-0.4246464146198712,0,1.0804201400435365,284.66,1.0804201400435365,284.996106225484
0.32,0,0.32,0.14,-0.06,0.7580285461882535,1,539.8724451230503,0.6233,539.8724451230503,0.6217712517694635
0.14,0,0.14,0.05,0.17,-0.8496109097048348,0,5610.444601270289,0.14181692959232706,5610.444601270289,0.14194
0.16,0,0.16,0.09,0.06,-0.05123238577469342,0,1675.9197009406494,0.1417877878436702,1675.9197009406494,0.14179
0.14,0,0.14,0.07,0.06,-0.043378718862637805,0,3951.664113750353,0.1418073841473769,3951.664113750353,0.14179
0.07,0,0.07,0.03,-0.14,1.2429764112885082,1,5601.688951442645,0.14215032321545226,5601.688951442645,0.1419
0.12,0,0.12,0.04,-0.14,0.3532039644055134,1,1265.4564308879105,0.14220755342302258,1265.4564308879105,0.1419
0.08,0,0.08,0.04,-0.14,0.5403752861125378,1,2282.579246368481,0.14216517192832429,2282.579246368481,0.1419
0.13,0,0.13,0.05,0.1,-0.08145346997933114,0,1342.1966976662407,0.14240779487264835,1342.1966976662407,0.14244
0.29,0,0.29,0.13,-0.02,0.4930188780301179,1,494.8857478684702,0.6107,494.8857478684702,0.6095816323249182
0.26,0,0.26,0.11,-0.21,0.9078505947331605,1,436.3673285300122,0.6101,436.3673285300122,0.6078975066570679
0.33,0,0.33,0.28,-0.02,0.20633994294956332,1,276.4515580794,1.490344456230797,276.4515580794,1.4893
0.21,0,0.21,0.08,-0.09,0.7601203930999584,1,1.3077752094000004,284.13805930033095,1.3077752094000004,283.5
0.29,0,0.29,0.28,-0.35,1.4167249564936246,1,276.4484876241612,1.4872,276.4484876241612,1.4817778260263432
0.45,0,0.45,0.02,0.08,2.6289832205694132,1,5611.0213747839325,0.14199,5611.0213747839325,0.14149306284376292
0.36,0,0.36,0.03,0.15,1.3600840734693267,1,5602.083048298295,0.14199,5602.083048298295,0.14171882015229384
0.22,0,0.22,0.16,-0.36,0.8999977096349246,1,369.6584025637123,0.611,369.6584025637123,0.6084431259782731
0.27,0,0.27,0.37,0.01,-0.539186328818299,0,676.7060564866008,0.6108266,676.7060564866008,0.6115012153850785
0.19,0,0.19,0.09,-0.16,1.0165797205637548,1,1.441645516432412,285.48224879752905,1.441645516432412,284.72
0.18,0,0.18,0.09,0.13,-0.369109710269711,0,5151.992310348061,0.14093654323621174,5151.992310348061,0.14098
0.13,0,0.13,0.04,0.15,-0.05604840935886221,0,486.3481544134092,0.14122300121163225,486.3481544134092,0.14131
0.21,0,0.21,0.1,0.07,0.12772750331966237,1,1.5767540970355014,285.48810423028493,1.5767540970355014,285.35
0.35,0,0.35,0.18,0.09,0.1308805979729989,1,159.80726467530002,1.2242638430581891,159.80726467530002,1.2232
0.61,0,0.61,0.41,-0.09,0.3873334944523597,1,116.54651667178148,1.2315697379804496,116.54651667178148,1.228
0.18,0,0.18,0.07,0.18,-0.3574032468386922,0,1.1473300939311604,285.0655044524822,1.1473300939311604,285.32
0.25,0,0.25,0.12,0.59,-0.28844243718213175,0,48.07681173915277,1.2357,48.07681173915277,1.2414524765874542
0.15,0,0.15,0.07,0.25,-0.6064650286385072,0,1.1442928684315405,285.19,1.1442928684315405,285.66295309351244
0.15,0,0.15,0.05,0.28,-0.2401909526697178,0,0.42919503179301083,285.12,0.42919503179301083,285.62260725124327
0.26,0,0.26,0.19,0.25,-1.584372149858397,0,643.6484191800761,1.2375859681512562,643.6484191800761,1.2398
0.13,0,0.13,0.09,-0.07,0.47259974207588185,1,3739.3221463001005,0.14185475742571374,3739.3221463001005,0.1417
0.23,0,0.23,0.07,0.11,-1.5437264406277544,0,226.0475397605009,1.2249999999999999,226.0475397605009,1.2315842114227977
0.28,0,0.28,0.06,0.17,-4.372267032817051,0,645.8436447292586,1.2243,645.8436447292586,1.2308249937695606
1.16,0,1.16,0.05,-0.86,2.635523995861377,1,221.34756374413092,0.6188304884997045,221.34756374413092,0.6068
2.16,0,2.16,0.52,-0.51,8.969328398792058,1,690.1962492857976,0.6216196544735823,690.1962492857976,0.6085
0.06,0,0.06,0.03,-0.06,0.028114138051095805,1,3321.248017759854,0.141746814294686,3321.248017759854,0.14171
0.17,0,0.17,0.11,-0.13,1.189953063322604,1,4757.7182320760185,0.14178846772639675,4757.7182320760185,0.14151
0.15,0,0.15,0.06,0.26,-0.6032718004912021,0,1.0982754286636132,284.78,1.0982754286636132,285.2723340822021
0.12,0,0.12,0.07,-0.23,1.0557658861921142,1,2827.5248736611425,0.14197178307408526,2827.5248736611425,0.14157
0.35,0,0.35,0.15,0.33,-1.169702858583529,0,5632.580724354812,0.1402393,5632.580724354812,0.14041891944488671
0.46,0,0.46,0.27,0.33,-1.004237746801712,0,4639.007024545228,0.14024,4639.007024545228,0.1404284288756521
0.46,0,0.46,0.1,0.36,-0.0350516423815396,0,5642.169811784932,0.1402021,5642.169811784932,0.14018027202016944
0.23,0,0.23,0.06,0.25,-0.553287477325788,0,1.0120797780807498,283.97,1.0120797780807498,284.4598896600322
0.17,0,0.17,0.04,0.25,-1.1302317314884043,0,1.789725724198538,283.9822222222223,1.789725724198538,284.5569369172819
0.4,0,0.4,0.22,-0.05,0.9167895778813041,1,307.1566782603,1.4589765573002726,307.1566782603,1.4557
0.33,0,0.33,0.22,-0.56,2.5998895588316873,1,272.7883064313293,1.46942468041938,272.7883064313293,1.4596
0.32,0,0.32,0.15,-0.56,4.286334447128002,1,406.96174710637985,1.4704266095151597,406.96174710637985,1.4596
0.23,0,0.23,0.11,0.01,0.24920925324223864,1,195.66546598809708,1.4651584813512246,195.66546598809708,1.4635917999999999
0.24,0,0.24,0.21,-0.49,1.375814456784833,1,190.79954618527637,1.4735054858411154,190.79954618527637,1.466
0.24,0,0.24,0.17,-0.52,2.434371909841083,1,293.63754277077146,1.479786354632484,293.63754277077146,1.4712
0.26,0,0.26,0.18,-0.52,1.8022179927463375,1,213.73760179381026,1.479927903865722,213.73760179381026,1.4712
0.36,0,0.36,0.15,0.3,-0.8664698370230774,0,304.92712025249375,2.5882,304.92712025249375,2.590523923703175
0.12,0,0.12,0.05,0.39,-0.5213665031556509,0,103.89384407508122,1.4810779538468022,103.89384407508122,1.4858
0.15,0,0.15,0.12,0.34,-0.7245875823313337,0,148.64969104136156,1.481331602221291,148.64969104136156,1.4859098
0.15,0,0.15,0.11,0.33,-0.8630192209343411,0,180.8984962360678,1.48135613383043,180.8984962360678,1.4858306
0.51,0,0.51,0.27,-0.44,3.689651551214568,1,392.903455038249,1.4918,392.903455038249,1.482110906719593
0.28,0,0.28,0.11,-0.36,0.9350760260514972,1,124.21622883770446,1.4918,124.21622883770446,1.4839738311556885
0.45,0,0.45,0.19,-0.36,4.750807776369651,1,532.7998216457675,1.4918,532.7998216457675,1.4825849557531945
0.15,0,0.15,0.08,0.58,-1.5398859194254775,0,194.79061890941543,1.47138893856734,194.79061890941543,1.479
0.24,0,0.24,0.17,0.59,-1.6093385490556615,0,198.63911866472122,1.4713924576625144,198.63911866472122,1.4792
0.37,0,0.37,0.35,-0.32,2.9724902094323316,1,441.10102485274984,1.4737,441.10102485274984,1.4666664631213833
0.34,0,0.34,0.25,0.27,-0.828503557386918,0,278.98088944784956,1.4736,278.98088944784956,1.4762750302184708
0.25,0,0.25,0.17,-0.44,1.7187653526236368,1,238.72308299288366,1.458,238.72308299288366,1.45050857109751
0.26,0,0.26,0.13,-0.43,3.6856134514150365,1,462.66690817684463,1.458,462.66690817684463,1.4497423808482557
0.29,0,0.29,0.12,0.16,-0.06560956850253605,0,484.0007502592513,0.6082861004705077,484.0007502592513,0.6083
0.31,0,0.31,0.1,-0.15,2.7513308202759443,1,5674.832846608517,0.13971,5674.832846608517,0.1391972277160701
0.37,0,0.37,0.18,-0.15,2.5220661218307185,1,5673.191514130117,0.13971,5673.191514130117,0.13923749939210722
0.28,0,0.28,0.26,-0.15,0.42950981167030144,1,2137.626307107175,0.13971,2137.626307107175,0.13948112961029865
0.21,0,0.21,0.04,0.44,-1.1295972874017983,0,2766.5888774436003,0.13832936621708145,2766.5888774436003,0.13871
0.23,0,0.23,0.04,-0.33,0.9460474335865356,1,0.6634331274103837,284.76294021889856,0.6634331274103837,283.28
0.14,0,0.14,0.03,-0.27,0.31289193086915,1,0.3301531781638062,284.4546083800065,0.3301531781638062,283.45
0.17,0,0.17,0.1,-0.24,2.3431485802898675,1,2.7873583444780743,284.34750363911616,2.7873583444780743,283.45
0.19,0,0.19,0.09,-0.28,2.650150194991788,1,5304.821719663379,0.1389373613194242,5304.821719663379,0.13841
0.17,0,0.17,0.09,-0.28,0.8405912167647501,1,1809.2996501657049,0.1389023752792873,1809.2996501657049,0.13841
0.2,0,0.2,0.22,-0.09,0.8938458641467071,1,5194.6086144052415,0.13856978579750334,5194.6086144052415,0.13837
0.17,0,0.17,0.08,-0.34,1.5435428786923586,1,1.30026304700683,284.9540912916937,1.30026304700683,283.71
0.13,0,0.13,0.1,-0.26,0.8066766375243968,1,116.93471010268034,2.5987182653735807,116.93471010268034,2.5913
0.15,0,0.15,0.13,-0.26,1.00150820013704,1,149.69914670577046,2.5985098416396344,149.69914670577046,2.5913
0.17,0,0.17,0.08,-0.09,1.0340336459035915,1,4767.469689235117,0.1392247385439572,4767.469689235117,0.13898
0.13,0,0.13,0.05,-0.09,0.24882626547711864,1,1271.8309690165697,0.1392034848285672,1271.8309690165697,0.13898
0.1,0,0.1,0.06,-0.22,0.5904190541326534,1,96.34747718444112,2.60404882755473,96.34747718444112,2.5974
0.13,0,0.13,0.1,-0.22,0.7580848968678322,1,127.28665679376768,2.6038765048013124,127.28665679376768,2.5974
0.49,0,0.49,0.22,0.47,-1.8109041812286422,0,5668.398796239938,0.13924,5668.398796239938,0.13953162567260574
0.41,0,0.41,0.05,0.43,-0.7156757412175998,0,5673.8212197987505,0.1393,5673.8212197987505,0.1393982764631512
0.38,0,0.38,0.06,0.43,-1.063879247679579,0,5671.321053531025,0.1393,5671.321053531025,0.13945972931783931
0.16,0,0.16,0.12,0.16,-0.4643820958878114,0,1.3029388175874557,285.42067285138535,1.3029388175874557,285.72
0.3,0,0.3,0.13,1,-2.6222379752825344,0,513.2237139820508,0.6005772,513.2237139820508,0.6055664314273472
0.15,0,0.15,0.06,-0.12,0.15752557736861827,1,583.6608573964455,0.13832755782209438,583.6608573964455,0.13803
0.17,0,0.17,0.08,-0.12,1.329611422233003,1,4930.632777840809,0.13832732891105207,4930.632777840809,0.13803
