id,pair,buyDiffBps,sellDiffBps,Diff,DexSlip,CexSlip,netProfit,isProfitable,executedQtyDst,executedDstPrice,executedQtySrc,executedSrcPrice,trade_ts,label_regression,label_class
1758644697133,"P3_500_aave/usdc",0.13,0,0.13,0.06,-0.27,0.8610067423987324,1,0.9508321532427424,279.1213539580896,0.9508321532427424,278.16,2025-09-23T16:24:57.133Z,0.8610067423987324,1
1758644542358,"A3_3000_avnt/eth->U3_100_eth/usdc",0.12,0,0.12,0.01,0.39,-0.12534351542513208,0,19.889170580821386,2.186935288389672,19.889170580821386,2.1928,2025-09-23T16:22:22.358Z,-0.12534351542513208,0
1758644542083,"A3_100_avnt/usdc",0.18,0,0.18,0.11,0.37,-2.3476965381069426,0,334.1266935188575,2.1863334003835617,334.1266935188575,2.1929225,2025-09-23T16:22:22.083Z,-2.3476965381069426,0
1758644396419,"U3_3000_avnt/usdc",0.28,0,0.28,0.09,-0.15,3.0203305492548913,1,333.93950043343295,2.1893,333.93950043343295,2.1798175958675006,2025-09-23T16:19:56.419Z,3.0203305492548913,1
1758644394442,"U3_100_eth/usdc->A3_3000_avnt/eth",0.14,0,0.14,0,-0.2,0.16251152866662033,1,20.45406593247879,2.1893,20.45406593247879,2.1809169456702713,2025-09-23T16:19:54.442Z,0.16251152866662033,1
1758644326916,"P3_500_aave/usdc",0.27,0,0.27,0.15,-0.37,1.9534783484630565,1,1.4895522363106197,279.1,1.4895522363106197,277.73272659753223,2025-09-23T16:18:46.916Z,1.9534783484630565,1
1758643902092,"P3_2500_cake/usdc",0.12,0,0.12,0.08,0.07,-0.1885102830382221,0,154.45833523833048,2.7532301856278676,154.45833523833048,2.7539,2025-09-23T16:11:42.092Z,-0.1885102830382221,0
1758643173264,"P3_500_aave/usdc",0.15,0,0.15,0.06,0.14,-0.20865701433938627,0,1.042815904405721,278.0255151221775,1.042815904405721,278.17,2025-09-23T15:59:33.264Z,-0.20865701433938627,0
1758642895737,"P3_2500_cake/usdc",0.21,0,0.21,0.1,0.33,-1.6791386046858887,0,257.0500587252137,2.763,257.0500587252137,2.768979740871709,2025-09-23T15:54:55.737Z,-1.6791386046858887,0
1758642893723,"A3_80_eth/usdc->P3_2500_cake/eth",0.23,0,0.23,0.12,0.33,-1.002692159780737,0,160.83283860544068,2.763,160.83283860544068,2.768681774574713,2025-09-23T15:54:53.723Z,-1.002692159780737,0
1758642384644,"P3_500_aave/usdc",0.12,0,0.12,0.05,-0.17,0.5264331130179029,1,0.854511202211429,278.22170778420747,0.854511202211429,277.55,2025-09-23T15:46:24.644Z,0.5264331130179029,1
1758642118154,"P3_500_aave/usdc",0.24,0,0.24,0.11,0.33,-1.0439260019265801,0,1.7456978468154831,278.09,1.7456978468154831,278.632381249315,2025-09-23T15:41:58.154Z,-1.0439260019265801,0
1758642115233,"A3_80_eth/usdc->P3_500_aave/eth",0.21,0,0.21,0.05,0.31,-1.2534033429672067,0,2.6173017099717155,278.08,2.6173017099717155,278.5032754240157,2025-09-23T15:41:55.233Z,-1.2534033429672067,0
1758642113607,"A3_415_eth/usdt->P3_500_aave/eth",0.25,0,0.25,0,0.33,-0.041935115674752284,0,0.16528465132173922,278.09,0.16528465132173922,278.28809651819273,2025-09-23T15:41:53.607Z,-0.041935115674752284,0
1758641957860,"P3_500_aave/usdc",0.19,0,0.19,0.09,-0.22,1.0192800295700966,1,1.1855610181059404,278.97,1.1855610181059404,278.0544611079164,2025-09-23T15:39:17.860Z,1.0192800295700966,1
1758641957850,"A3_80_eth/usdc->P3_500_aave/eth",0.16,0,0.16,0.06,-0.22,2.226436323103859,1,2.621428093637882,278.97,2.621428093637882,278.0648840870674,2025-09-23T15:39:17.850Z,2.226436323103859,1
1758641744507,"P3_500_aave/eth->P3_100_eth/usdt",0.15,0,0.15,0.04,-0.25,0.15385316075453598,1,0.16522104936191212,278.30685725326305,0.16522104936191212,277.32,2025-09-23T15:35:44.507Z,0.15385316075453598,1
1758641617420,"P3_500_aave/usdc",0.15,0,0.15,0.07,-0.31,1.2040693948883638,1,1.135629237400489,278.35593747444307,1.135629237400489,277.24,2025-09-23T15:33:37.420Z,1.2040693948883638,1
1758641498027,"P3_500_aave/usdc",0.13,0,0.13,0.06,-0.23,0.7988814105870019,1,0.9942461031974849,278.7692585453838,0.9942461031974849,277.91,2025-09-23T15:31:38.027Z,0.7988814105870019,1
1758641409434,"U4_3000_aave/usdc",0.2,0,0.2,0.03,0.46,-0.17709848580246218,0,0.2053274867861192,278.56,0.2053274867861192,279.3668051844963,2025-09-23T15:30:09.434Z,-0.17709848580246218,0
