id,curId,ts,buyDiffBps,sellDiffBps,cexVol,serverBuy,serverSell,dexVolume,rejectReason,serverId,diff_ts,token
483,BASE_avnt_6f94,1759136403091,-24,22,8937730.0,,,,,base,2025-09-29 09:00:03.091000+00:00,avnt
484,BASE_avnt_6f94,1759136403202,-26,23,8937730.0,,,,,base,2025-09-29 09:00:03.202000+00:00,avnt
485,BASE_avnt_6f94,1759136403599,-24,22,8937730.0,,,,,base,2025-09-29 09:00:03.599000+00:00,avnt
486,BASE_avnt_6f94,1759136403662,-16,19,8937730.0,,,,,base,2025-09-29 09:00:03.662000+00:00,avnt
487,BASE_avnt_6f94,1759136403839,-19,22,8937730.0,,,,,base,2025-09-29 09:00:03.839000+00:00,avnt
488,BASE_avnt_6f94,1759136404181,-21,24,8937730.0,,,,,base,2025-09-29 09:00:04.181000+00:00,avnt
489,BASE_avnt_6f94,1759136404346,-22,25,8937730.0,,,,,base,2025-09-29 09:00:04.346000+00:00,avnt
490,BASE_avnt_6f94,1759136404478,-23,27,8937730.0,,,,,base,2025-09-29 09:00:04.478000+00:00,avnt
491,BASE_avnt_6f94,1759136404699,-26,29,8937730.0,,,,,base,2025-09-29 09:00:04.699000+00:00,avnt
492,BASE_avnt_6f94,1759136405419,-28,31,8937730.0,,,,,base,2025-09-29 09:00:05.419000+00:00,avnt
493,BASE_avnt_6f94,1759136405483,-29,32,8937730.0,,,,,base,2025-09-29 09:00:05.483000+00:00,avnt
494,BASE_avnt_6f94,1759136405660,-21,20,8937730.0,,,,,base,2025-09-29 09:00:05.660000+00:00,avnt
495,BASE_avnt_6f94,1759136405744,-19,18,8937730.0,,,,,base,2025-09-29 09:00:05.744000+00:00,avnt
496,BASE_avnt_6f94,1759136405815,-22,21,8937730.0,,,,,base,2025-09-29 09:00:05.815000+00:00,avnt
497,BASE_avnt_6f94,1759136405976,-23,23,8937730.0,,,,,base,2025-09-29 09:00:05.976000+00:00,avnt
498,BASE_avnt_6f94,1759136406057,-24,24,8937730.0,,,,,base,2025-09-29 09:00:06.057000+00:00,avnt
499,BASE_avnt_6f94,1759136406077,-28,27,8937730.0,,,,,base,2025-09-29 09:00:06.077000+00:00,avnt
500,BASE_avnt_6f94,1759136406135,-33,32,8937730.0,,,,,base,2025-09-29 09:00:06.135000+00:00,avnt
501,BASE_avnt_6f94,1759136406178,-34,34,8937730.0,,,,,base,2025-09-29 09:00:06.178000+00:00,avnt
502,BASE_avnt_6f94,1759136406496,-33,32,8937730.0,,,,,base,2025-09-29 09:00:06.496000+00:00,avnt
503,BASE_avnt_6f94,1759136406605,-29,28,8937730.0,,,,,base,2025-09-29 09:00:06.605000+00:00,avnt
504,BASE_avnt_6f94,1759136406907,-30,30,8937730.0,,,,,base,2025-09-29 09:00:06.907000+00:00,avnt
505,BASE_avnt_6f94,1759136407022,-31,31,8937730.0,,,,,base,2025-09-29 09:00:07.022000+00:00,avnt
506,BASE_avnt_6f94,1759136407032,-33,32,8937730.0,,,,,base,2025-09-29 09:00:07.032000+00:00,avnt
507,BASE_avnt_6f94,1759136407680,-31,30,8937730.0,,,,,base,2025-09-29 09:00:07.680000+00:00,avnt
508,BASE_avnt_6f94,1759136407742,-33,32,8937730.0,,,,,base,2025-09-29 09:00:07.742000+00:00,avnt
509,BASE_avnt_6f94,1759136407861,-27,29,8937730.0,,,,,base,2025-09-29 09:00:07.861000+00:00,avnt
510,BASE_avnt_6f94,1759136407946,-22,23,8937730.0,,,,,base,2025-09-29 09:00:07.946000+00:00,avnt
511,BASE_avnt_6f94,1759136408047,-20,21,8937730.0,,,,,base,2025-09-29 09:00:08.047000+00:00,avnt
512,BASE_avnt_6f94,1759136408158,-18,20,8937730.0,,,,,base,2025-09-29 09:00:08.158000+00:00,avnt
513,BASE_avnt_6f94,1759136408178,-22,24,8937730.0,,,,,base,2025-09-29 09:00:08.178000+00:00,avnt
514,BASE_avnt_6f94,1759136408642,-24,23,8937730.0,,,,,base,2025-09-29 09:00:08.642000+00:00,avnt
515,BASE_avnt_6f94,1759136408857,-26,24,8937730.0,,,,,base,2025-09-29 09:00:08.857000+00:00,avnt
516,BASE_avnt_6f94,1759136409089,-24,23,8937730.0,,,,,base,2025-09-29 09:00:09.089000+00:00,avnt
517,BASE_avnt_6f94,1759136409399,-26,24,8937730.0,,,,,base,2025-09-29 09:00:09.399000+00:00,avnt
518,BASE_avnt_6f94,1759136410206,-24,23,8937730.0,,,,,base,2025-09-29 09:00:10.206000+00:00,avnt
519,BASE_avnt_6f94,1759136410432,-26,24,8937730.0,,,,,base,2025-09-29 09:00:10.432000+00:00,avnt
520,BASE_avnt_6f94,1759136410664,-24,23,8937730.0,,,,,base,2025-09-29 09:00:10.664000+00:00,avnt
521,BASE_avnt_6f94,1759136410910,-26,24,8937730.0,,,,,base,2025-09-29 09:00:10.910000+00:00,avnt
522,BASE_avnt_6f94,1759136411001,-23,21,8937730.0,,,,,base,2025-09-29 09:00:11.001000+00:00,avnt
